word,display_form,part_of_speech,difficulty,frequency_rank,source,created_at,updated_at
marsh,marsh,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
marshal,marshal,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
marshall,marshall,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
marshland,marshland,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
martial,martial,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
martinet,martinet,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
martyr,martyr,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
marvel,marvel,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
marvellous,marvellous,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
marvelous,marvelous,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mask,mask,,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
mass,mass,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mass murder,mass murder,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
massacre,massacre,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
massive,massive,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
master,master,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mastermind,mastermind,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mastery,mastery,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
match,match,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mate,mate,v,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
materfamilias,materfamilias,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
material body,material body,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
materialism,materialism,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
materialistic,Materialistic,,,,words - Sheet3.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
maternal,maternal,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
matriarch,matriarch,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
matriculate,matriculate,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
matrimonial,matrimonial,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
matter-of-fact,matter-of-fact,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
maturate,maturate,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
maturation,maturation,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
maturement,maturement,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
maturity,maturity,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
maudlin,maudlin,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
maul,maul,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
maunder,maunder,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
maven,maven,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
maverick,maverick,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mavin,mavin,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mawkish,mawkish,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
maxim,maxim,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
maximise,maximise,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
maximize,maximize,v,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
mayhem,mayhem,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
maze,maze,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
meager,meager,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
meagerly,meagerly,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
meagre,meagre,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
meal,meal,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mean,mean,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
meander,meander,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
measure,measure,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
measured,measured,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
meat,meat,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mechanical,mechanical,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
mechanisation,mechanisation,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mechanization,mechanization,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
meddle,meddle,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
meddlesome,meddlesome,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
meddling,meddling,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mediate,mediate,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mediocre,mediocre,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
meditate,meditate,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
meditation,meditation,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
meditative,meditative,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
medley,medley,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
meek,meek,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
meet,meet,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
meeting,meeting,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
melancholy,melancholy,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
meld,meld,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
meliorate,meliorate,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mellifluous,mellifluous,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
mellow,mellow,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
melodious,melodious,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
melodrama,melodrama,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
melodramatic,melodramatic,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
melt,melt,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
melt down,melt down,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
member,member,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
membrane,membrane,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
membranous,membranous,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
memento,memento,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
memoir,memoir,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
memorable,memorable,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
memory loss,memory loss,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
menace,menace,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
menacing,menacing,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
menagerie,menagerie,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
mend,mend,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mendacious,mendacious,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
mendacity,mendacity,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
mendicant,mendicant,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
menial,menial,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
mental attitude,mental attitude,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mental confusion,mental confusion,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mental lexicon,mental lexicon,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mental rejection,mental rejection,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mentality,mentality,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mention,mention,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mentor,mentor,v,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
menu,menu,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mephitis,mephitis,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mercenary,mercenary,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mercurial,mercurial,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mere,mere,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
meretricious,meretricious,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
merge,merge,v,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
merger,merger,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
meridian,meridian,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
merit,merit,v,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
merriment,merriment,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
merry,merry,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
mesh,mesh,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mesmerise,mesmerise,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mesmerize,mesmerize,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mess,mess,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mess about,mess about,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mess up,mess up,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
messenger,messenger,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
messy,messy,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
metabolism,metabolism,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
metamorphose,metamorphose,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
metamorphosis,metamorphosis,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
metaphoric,metaphoric,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
metaphorical,metaphorical,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
meter,meter,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
methodical,methodical,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
methodological analysis,methodological analysis,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
methodology,methodology,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
meticulous,meticulous,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
metier,metier,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
metre,metre,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mettle,mettle,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
mettlesome,mettlesome,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
miasm,miasm,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
miasma,miasma,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
mickle,mickle,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
microcosm,microcosm,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
midget,midget,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
miff,miff,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
migrant,migrant,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
migrate,migrate,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
migrator,migrator,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
migratory,migratory,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mild,mild,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
mildness,mildness,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
milepost,milepost,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
milestone,milestone,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
milieu,milieu,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
militant,militant,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
military blockade,military blockade,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
military expedition,military expedition,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
military junta,military junta,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mill about,mill about,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mill around,mill around,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
millenary,millenary,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
millennium,millennium,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
mime,mime,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mimic,mimic,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mimicry,mimicry,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
minacious,minacious,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
minatory,minatory,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mince,mince,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mincing,mincing,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mind,mind,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mind-set,mind-set,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
minded,minded,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mindless,mindless,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mindset,mindset,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mingle,mingle,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
miniature,miniature,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
minimal,minimal,adj,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
minimise,minimise,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
minimize,minimize,v,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
minimum,minimum,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
ministration,ministration,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
minor,minor,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mint,mint,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
minuscule,minuscule,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
miraculous,miraculous,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mirage,mirage,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mire,mire,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mirky,mirky,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mirth,mirth,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mirthful,mirthful,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mirthfulness,mirthfulness,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misanthrope,misanthrope,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
misanthropic,misanthropic,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misanthropical,misanthropical,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misanthropist,misanthropist,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
misapprehend,misapprehend,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misapprehension,misapprehension,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
misappropriate,misappropriate,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
misbehave,misbehave,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
misbehavior,misbehavior,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
misbehaviour,misbehaviour,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
miscellaneous,miscellaneous,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mischance,mischance,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mischief,mischief,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mischief-making,mischief-making,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mischievous,mischievous,adj,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mischievousness,mischievousness,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misconceive,misconceive,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misconception,misconception,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
misconduct,misconduct,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
misconstrue,misconstrue,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
miscreant,miscreant,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
misdating,misdating,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misdeed,misdeed,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
misdemean,misdemean,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
misdemeanor,misdemeanor,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
misdemeanour,misdemeanour,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
misdirect,misdirect,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misdirection,misdirection,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
miser,miser,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
miserable,miserable,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
miserly,miserly,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
misfortunate,misfortunate,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misfortune,misfortune,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
misgiving,misgiving,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
misguide,misguide,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mishandle,mishandle,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mishap,mishap,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
misinform,misinform,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misinterpret,misinterpret,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misjudgment,misjudgment,,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
mislay,mislay,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mislead,mislead,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
misleading,misleading,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mismanagement,mismanagement,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
misnomer,misnomer,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
misrepresent,misrepresent,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
miss,miss,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
missile,missile,n,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
missive,missive,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:34,2025-08-29 16:02:34
mistake,mistake,,level_1,,,2025-08-29 16:02:32,2025-08-29 16:02:32
mistaken,mistaken,,hard,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:32,2025-08-29 16:02:32
mistiming,mistiming,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mistrust,mistrust,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mistrustful,mistrustful,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misty,misty,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
misunderstand,misunderstand,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
misunderstanding,misunderstanding,,level_1,,,2025-08-29 16:02:34,2025-08-29 16:02:34
mite,mite,n,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mitigate,mitigate,v,SAT,,sesamewords_leveled_list_with_mnemonics.csv,2025-08-29 16:02:33,2025-08-29 16:02:33
mix,mix,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
mix up,mix up,,level_1,,,2025-08-29 16:02:33,2025-08-29 16:02:33
