word,display_form,part_of_speech,difficulty,frequency_rank
overnice,overnice,,level_1,
overplus,overplus,,level_1,
overriding,overriding,,level_1,
overrun,overrun,,level_1,
overstate,overstate,,level_1,
overstatement,overstatement,,level_1,
overstress,overstress,,level_1,
overstrung,overstrung,,level_1,
oversupply,oversupply,,level_1,
overtake,overtake,,level_1,
overturn,overturn,,level_1,
overweening,overweening,,level_1,
overweight,overweight,,level_1,
overwrought,overwrought,,level_1,
overzealous,overzealous,,level_1,
oviform,oviform,,level_1,
ovoid,ovoid,,level_1,
pabulum,pabulum,,level_1,
pace,pace,,level_1,
pachydermatous,pachydermatous,,level_1,
pacificist,pacificist,,level_1,
pacify,pacify,,level_1,
pacing,pacing,,level_1,
pack,pack,,level_1,
pack together,pack together,,level_1,
packaging,packaging,,level_1,
pad,pad,,level_1,
pagan,pagan,,level_1,
pain,pain,,level_1,
painstaking,painstaking,,level_1,
pair,pair,,level_1,
pal,pal,,level_1,
palaver,palaver,,level_1,
pale,pale,,level_1,
pall,pall,,level_1,
pallet,pallet,,level_1,
palliate,palliate,,level_1,
pallid,pallid,,level_1,
palpitate,palpitate,,level_1,
palter,palter,,level_1,
pamphlet,pamphlet,,level_1,
pandar,pandar,,level_1,
pandemonium,pandemonium,,level_1,
panderer,panderer,,level_1,
panegyric,panegyric,,level_1,
panjandrum,panjandrum,,level_1,
panorama,panorama,,level_1,
par,par,,level_1,
paradigm,paradigm,,level_1,
parceling,parceling,,level_1,
parcelling,parcelling,,level_1,
pare,pare,,level_1,
parent,parent,,level_1,
parenthesis,parenthesis,,level_1,
parlance,parlance,,level_1,
parry,parry,,level_1,
participation,participation,,level_1,
particle,particle,,level_1,
particular,particular,,level_1,
party pooper,party pooper,,level_1,
pasquinade,pasquinade,,level_1,
pass,pass,,level_1,
pass along,pass along,,level_1,
pass around,pass around,,level_1,
pass away,pass away,,level_1,
pass off,pass off,,level_1,
pass on,pass on,,level_1,
pass out,pass out,,level_1,
passage,passage,,level_1,
passageway,passageway,,level_1,
passel,passel,,level_1,
passing,passing,,level_1,
pastiche,pastiche,,level_1,
patent,patent,,level_1,
path,path,,level_1,
pathologic,pathologic,,level_1,
patois,patois,,level_1,
patronage,patronage,,level_1,
patronise,patronise,,level_1,
pauperism,pauperism,,level_1,
pauperization,pauperization,,level_1,
pause,pause,,level_1,
pavilion,pavilion,,level_1,
pay,pay,,level_1,
payback,payback,,level_1,
paying,paying,,level_1,
payload,payload,,level_1,
payoff,payoff,,level_1,
pcp,PCP,,level_1,
peak,peak,,level_1,
pean,pean,,level_1,
pearlescent,pearlescent,,level_1,
peck,peck,,level_1,
peckish,peckish,,level_1,
peculate,peculate,,level_1,
peculiar,peculiar,,level_1,
peevishness,peevishness,,level_1,
pellucid,pellucid,,level_1,
pellucidity,pellucidity,,level_1,
pelter,pelter,,level_1,
penalisation,penalisation,,level_1,
penalization,penalization,,level_1,
penetrating,penetrating,,level_1,
penetration,penetration,,level_1,
penetrative,penetrative,,level_1,
penmanship,penmanship,,level_1,
penniless,penniless,,level_1,
pensive,pensive,,level_1,
penurious,penurious,,level_1,
penury,penury,,level_1,
perceivable,perceivable,,level_1,
perceiver,perceiver,,level_1,
perceptive,perceptive,,level_1,
perch,perch,,level_1,
percipient,percipient,,level_1,
peregrine,peregrine,,level_1,
peremptory,peremptory,,level_1,
perfect order,perfect order,,level_1,
perfection,perfection,,level_1,
perfervid,perfervid,,level_1,
perfidiousness,perfidiousness,,level_1,
perform,perform,,level_1,
perfume,perfume,,level_1,
perfunctory,perfunctory,,level_1,
pergola,pergola,,level_1,
peril,peril,,level_1,
perimeter,perimeter,,level_1,
periphery,periphery,,level_1,
periphrasis,periphrasis,,level_1,
perish,perish,,level_1,
perk,perk,,level_1,
perk up,perk up,,level_1,
perkiness,perkiness,,level_1,
permeant,permeant,,level_1,
permeate,permeate,,level_1,
permeating,permeating,,level_1,
permeative,permeative,,level_1,
perpendicular,perpendicular,,level_1,
perplex,perplex,,level_1,
perquisite,perquisite,,level_1,
perseverance,perseverance,,level_1,
persevering,persevering,,level_1,
persistence,persistence,,level_1,
persistency,persistency,,level_1,
person engaged to marry,person engaged to marry,,level_1,
personal appeal,personal appeal,,level_1,
personal magnetism,personal magnetism,,level_1,
perspicacious,perspicacious,,level_1,
perspicaciousness,perspicaciousness,,level_1,
perspicuous,perspicuous,,level_1,
persuade,persuade,,level_1,
pertinacious,pertinacious,,level_1,
pertinacity,pertinacity,,level_1,
pervade,pervade,,level_1,
pervert,pervert,,level_1,
pest,pest,,level_1,
pester,pester,,level_1,
pesterer,pesterer,,level_1,
pestilent,pestilent,,level_1,
pestis,pestis,,level_1,
petit larceny,petit larceny,,level_1,
petite,petite,,level_1,
pettifog,pettifog,,level_1,
pettifogger,pettifogger,,level_1,
pettish,pettish,,level_1,
petty,petty,,level_1,
petty larceny,petty larceny,,level_1,
phantasm,phantasm,,level_1,
phantasma,phantasma,,level_1,
phantom,phantom,,level_1,
pharisaic,pharisaic,,level_1,
pharisaical,pharisaical,,level_1,
philia,philia,,level_1,
philippic,philippic,,level_1,
philistinism,philistinism,,level_1,
philosophic,philosophic,,level_1,
philosophical system,philosophical system,,level_1,
philosophy,philosophy,,level_1,
phlegm,phlegm,,level_1,
phlegmatical,phlegmatical,,level_1,
phobic disorder,phobic disorder,,level_1,
phobic neurosis,phobic neurosis,,level_1,
phoney,phoney,,level_1,
phony,phony,,level_1,
phrenetic,phrenetic,,level_1,
physic,physic,,level_1,
physical body,physical body,,level_1,
physique,physique,,level_1,
picayune,picayune,,level_1,
pick apart,pick apart,,level_1,
pick at,pick at,,level_1,
pick out,pick out,,level_1,
pick up,pick up,,level_1,
picky,picky,,level_1,
pictorial,pictorial,,level_1,
picture,picture,,level_1,
piddle,piddle,,level_1,
piddle away,piddle away,,level_1,
piddling,piddling,,level_1,
piece,piece,,level_1,
piece of music,piece of music,,level_1,
piercing,piercing,,level_1,
pietistic,pietistic,,level_1,
pietistical,pietistical,,level_1,
piffle,piffle,,level_1,
piffling,piffling,,level_1,
pig out,pig out,,level_1,
pile,pile,,level_1,
pile up,pile up,,level_1,
pillar,pillar,,level_1,
pillock,pillock,,level_1,
pilot,pilot,,level_1,
pimp,pimp,,level_1,
pinch,pinch,,level_1,
pinched,pinched,,level_1,
pine away,pine away,,level_1,
pinnacle,pinnacle,,level_1,
pioneer,pioneer,,level_1,
piousness,piousness,,level_1,
pique,pique,,level_1,
piranha,piranha,,level_1,
pirate,pirate,,level_1,
pit,pit,,level_1,
pitch contour,pitch contour,,level_1,
piteous,piteous,,level_1,
pith,pith,,level_1,
pitiable,pitiable,,level_1,
pitiful,pitiful,,level_1,
pitiless,pitiless,,level_1,
pity,pity,,level_1,
pivot,pivot,,level_1,
pixilated,pixilated,,level_1,
placate,placate,,level_1,
placeholder,placeholder,,level_1,
placidity,placidity,,level_1,
plagiarise,plagiarise,,level_1,
plain,plain,,level_1,
plainspoken,plainspoken,,level_1,
plan,plan,,level_1,
plant,plant,,level_1,
plaster,plaster,,level_1,
plastic,plastic,,level_1,
platitude,platitude,,level_1,
plaudit,plaudit,,level_1,
plaudits,plaudits,,level_1,
play,play,,level_1,
play a joke on,play a joke on,,level_1,
pleasance,pleasance,,level_1,
pleasant,pleasant,,level_1,
please,please,,level_1,
pleasing,pleasing,,level_1,
pleasurable,pleasurable,,level_1,
pleasure seeker,pleasure seeker,,level_1,
pleb,pleb,,level_1,
plenteousness,plenteousness,,level_1,
plentifulness,plentifulness,,level_1,
plentitude,plentitude,,level_1,
plenty,plenty,,level_1,
pleonastic,pleonastic,,level_1,
plight,plight,,level_1,
plotter,plotter,,level_1,
ploy,ploy,,level_1,
pluck,pluck,,level_1,
plum,plum,,level_1,
plume,plume,,level_1,
plump,plump,,level_1,
plump for,plump for,,level_1,
plunk for,plunk for,,level_1,
ply,ply,,level_1,
pm,PM,,level_1,
poignance,poignance,,level_1,
poignancy,poignancy,,level_1,
point,point,,level_1,
point-blank,point-blank,,level_1,
pointless,pointless,,level_1,
poise,poise,,level_1,
poke,poke,,level_1,
poke at,poke at,,level_1,
poke fun,poke fun,,level_1,
pokey,pokey,,level_1,
poky,poky,,level_1,
polarise,polarise,,level_1,
polemicist,polemicist,,level_1,
polemist,polemist,,level_1,
polish off,polish off,,level_1,
polished,polished,,level_1,
polite,polite,,level_1,
political orientation,political orientation,,level_1,
political theory,political theory,,level_1,
politicise,politicise,,level_1,
poll,poll,,level_1,
pollute,pollute,,level_1,
pommel,pommel,,level_1,
ponce,ponce,,level_1,
ponder,ponder,,level_1,
pondering,pondering,,level_1,
pooh-pooh,pooh-pooh,,level_1,
poor,poor,,level_1,
poor fish,poor fish,,level_1,
poorness,poorness,,level_1,
pop off,pop off,,level_1,
populate,populate,,level_1,
portend,portend,,level_1,
portent,portent,,level_1,
portion,portion,,level_1,
portraiture,portraiture,,level_1,
portrayal,portrayal,,level_1,
poser,poser,,level_1,
position,position,,level_1,
positive,positive,,level_1,
possible,possible,,level_1,
post-mortem,post-mortem,,level_1,
post-mortem examination,post-mortem examination,,level_1,
postmodern,postmodern,,level_1,
postmortem,postmortem,,level_1,
postmortem examination,postmortem examination,,level_1,
postpone,postpone,,level_1,
postulate,postulate,,level_1,
pot,pot,,level_1,
potpourri,potpourri,,level_1,
poverty- stricken,poverty- stricken,,level_1,
powder,powder,,level_1,
powderise,powderise,,level_1,
powderize,powderize,,level_1,
power,power,,level_1,
powerful,powerful,,level_1,
practicable,practicable,,level_1,
practiced,practiced,,level_1,
practician,practician,,level_1,
pragmatical,pragmatical,,level_1,
praiseworthy,praiseworthy,,level_1,
prance,prance,,level_1,
prankish,prankish,,level_1,
prate,prate,,level_1,
pratfall,pratfall,,level_1,
pray,pray,,level_1,
pre-emptive,pre-emptive,,level_1,
preachify,preachify,,level_1,
preachment,preachment,,level_1,
precariousness,precariousness,,level_1,
preceder,preceder,,level_1,
precipitant,precipitant,,level_1,
precise,precise,,level_1,
preconception,preconception,,level_1,
precondition,precondition,,level_1,
predate,predate,,level_1,
predicament,predicament,,level_1,
predilection,predilection,,level_1,
predominant,predominant,,level_1,
predominate,predominate,,level_1,
prefer,prefer,,level_1,
preference,preference,,level_1,
prefigure,prefigure,,level_1,
pregnancy,pregnancy,,level_1,
prehend,prehend,,level_1,
prehistoric culture,prehistoric culture,,level_1,
preindication,preindication,,level_1,
prejudice,prejudice,,level_1,
prejudicial,prejudicial,,level_1,
prejudicious,prejudicious,,level_1,
prematurely,prematurely,,level_1,
premiss,premiss,,level_1,
premium,premium,,level_1,
prentice,prentice,,level_1,
preoccupied,preoccupied,,level_1,
preparation,preparation,,level_1,
prepare,prepare,,level_1,
preponderant,preponderant,,level_1,
preponderating,preponderating,,level_1,
presage,presage,,level_1,
present,present,,level_1,
presentation,presentation,,level_1,
presentiment,presentiment,,level_1,
presentment,presentment,,level_1,
preservation,preservation,,level_1,
press,press,,level_1,
pressing,pressing,,level_1,
pressure,pressure,,level_1,
prestigiousness,prestigiousness,,level_1,
presumptuousness,presumptuousness,,level_1,
pretence,pretence,,level_1,
pretend,pretend,,level_1,
pretender,pretender,,level_1,
pretense,pretense,,level_1,
pretermit,pretermit,,level_1,
preternatural,preternatural,,level_1,
pretext,pretext,,level_1,
prettify,prettify,,level_1,
prevail,prevail,,level_1,
prevailing,prevailing,,level_1,
prevalent,prevalent,,level_1,
prevaricate,prevaricate,,level_1,
prevent,prevent,,level_1,
previous,previous,,level_1,
previously,previously,,level_1,
previse,previse,,level_1,
prevision,prevision,,level_1,
priceless,priceless,,level_1,
pride,pride,,level_1,
prideful,prideful,,level_1,
prig,prig,,level_1,
prim,prim,,level_1,
prima,prima,,level_1,
prima donna,prima donna,,level_1,
primaeval,primaeval,,level_1,
primal,primal,,level_1,
primate,primate,,level_1,
prime,prime,,level_1,
primness,primness,,level_1,
primogenitor,primogenitor,,level_1,
primordial,primordial,,level_1,
princely,princely,,level_1,
principle,principle,,level_1,
prisoner,prisoner,,level_1,
prissy,prissy,,level_1,
privacy,privacy,,level_1,
privateness,privateness,,level_1,
probationary,probationary,,level_1,
problematical,problematical,,level_1,
procrastinating,procrastinating,,level_1,
procural,procural,,level_1,
procurance,procurance,,level_1,
procurator,procurator,,level_1,
procurer,procurer,,level_1,
prodigious,prodigious,,level_1,
prodigy,prodigy,,level_1,
producing,producing,,level_1,
productiveness,productiveness,,level_1,
profanation,profanation,,level_1,
profess,profess,,level_1,
proficient,proficient,,level_1,
profligate,profligate,,level_1,
profoundness,profoundness,,level_1,
profuse,profuse,,level_1,
profuseness,profuseness,,level_1,
prognostic,prognostic,,level_1,
prognosticate,prognosticate,,level_1,
prognostication,prognostication,,level_1,
prognosticative,prognosticative,,level_1,
progression,progression,,level_1,
progressive,progressive,,level_1,
prohibitory,prohibitory,,level_1,
project,project,,level_1,
prolate,prolate,,level_1,
prole,prole,,level_1,
prolong,prolong,,level_1,
prolonged,prolonged,,level_1,
prominence,prominence,,level_1,
promise,promise,,level_1,
promised,promised,,level_1,
promote,promote,,level_1,
promotion,promotion,,level_1,
promotional material,promotional material,,level_1,
pronounce,pronounce,,level_1,
pronouncement,pronouncement,,level_1,
pronunciamento,pronunciamento,,level_1,
propagate,propagate,,level_1,
propel,propel,,level_1,
properness,properness,,level_1,
prophesy,prophesy,,level_1,
prophetical,prophetical,,level_1,
prophylactic,prophylactic,,level_1,
propinquity,propinquity,,level_1,
proprietorship,proprietorship,,level_1,
prorogue,prorogue,,level_1,
proscribe,proscribe,,level_1,
prosecute,prosecute,,level_1,
proselytise,proselytise,,level_1,
protagonism,protagonism,,level_1,
protect,protect,,level_1,
protector,protector,,level_1,
protester,protester,,level_1,
protract,protract,,level_1,
protracted,protracted,,level_1,
protrusion,protrusion,,level_1,
prove,prove,,level_1,
proverb,proverb,,level_1,
provide,provide,,level_1,
provisionary,provisionary,,level_1,
prudishness,prudishness,,level_1,
pseud,pseud,,level_1,
pseudo,pseudo,,level_1,
psychotic belief,psychotic belief,,level_1,
public assistance,public assistance,,level_1,
public debate,public debate,,level_1,
public exposure,public exposure,,level_1,
public lecture,public lecture,,level_1,
public speaker,public speaker,,level_1,
public violence,public violence,,level_1,
publicise,publicise,,level_1,
puckish,puckish,,level_1,
pudden-head,pudden-head,,level_1,
pudding head,pudding head,,level_1,
puddle,puddle,,level_1,
puff,puff,,level_1,
puff of air,puff of air,,level_1,
puffy,puffy,,level_1,
pull,pull,,level_1,
pull a face,pull a face,,level_1,
pull away,pull away,,level_1,
pull back,pull back,,level_1,
pull down,pull down,,level_1,
pull out,pull out,,level_1,
pull someone’s leg,pull someone’s leg,,level_1,
pull strings,pull strings,,level_1,
pull together,pull together,,level_1,
pull up,pull up,,level_1,
pull wires,pull wires,,level_1,
pullulate,pullulate,,level_1,
pulpit,pulpit,,level_1,
pulverise,pulverise,,level_1,
punctilious,punctilious,,level_1,
punctuate,punctuate,,level_1,
punic,punic,,level_1,
punishing,punishing,,level_1,
punishment,punishment,,level_1,
pup,pup,,level_1,
purchasable,purchasable,,level_1,
purdah,purdah,,level_1,
purgative,purgative,,level_1,
puritan,puritan,,level_1,
purl,purl,,level_1,
purloin,purloin,,level_1,
purple,purple,,level_1,
purposeless,purposeless,,level_1,
pursuance,pursuance,,level_1,
pursuit,pursuit,,level_1,
push aside,push aside,,level_1,
push back,push back,,level_1,
push out,push out,,level_1,
put across,put across,,level_1,
put away,put away,,level_1,
put behind bars,put behind bars,,level_1,
put down,put down,,level_1,
put forward,put forward,,level_1,
put in,put in,,level_1,
put off,put off,,level_1,
put on,put on,,level_1,
put one across,put one across,,level_1,
put one over,put one over,,level_1,
put out,put out,,level_1,
put over,put over,,level_1,
put to death,put to death,,level_1,
put together,put together,,level_1,
put up,put up,,level_1,
put-on,put-on,,level_1,
putrefaction,putrefaction,,level_1,
putsch,putsch,,level_1,
puzzle,puzzle,,level_1,
puzzling,puzzling,,level_1,
quag,quag,,level_1,
quagmire,quagmire,,level_1,
quake,quake,,level_1,
qualify,qualify,,level_1,
quality,quality,,level_1,
quandary,quandary,,level_1,
