word,display_form,part_of_speech,frequency_rank,source
nostalgia,nostalgia,n,,sesamewords_leveled_list_with_mnemonics.csv
notch,notch,v,,sesamewords_leveled_list_with_mnemonics.csv
noticeable,noticeable,adj,,sesamewords_leveled_list_with_mnemonics.csv
notoriety,notoriety,n,,sesamewords_leveled_list_with_mnemonics.csv
notorious,notorious,adj,,sesamewords_leveled_list_with_mnemonics.csv
novice,novice,n,,sesamewords_leveled_list_with_mnemonics.csv
noxious,noxious,adj,,sesamewords_leveled_list_with_mnemonics.csv
nuance,nuance,n,,sesamewords_leveled_list_with_mnemonics.csv
nuptial,nuptial,adj,,sesamewords_leveled_list_with_mnemonics.csv
nurture,nurture,v,,sesamewords_leveled_list_with_mnemonics.csv
nutritious,nutritious,adj,,sesamewords_leveled_list_with_mnemonics.csv
oaf,oaf,n,,sesamewords_leveled_list_with_mnemonics.csv
obdurate,obdurate,adj,,sesamewords_leveled_list_with_mnemonics.csv
obese,obese,adj,,sesamewords_leveled_list_with_mnemonics.csv
obfuscate,obfuscate,v,,sesamewords_leveled_list_with_mnemonics.csv
objectivity,objectivity,n,,sesamewords_leveled_list_with_mnemonics.csv
obligatory,obligatory,adj,,sesamewords_leveled_list_with_mnemonics.csv
oblique,oblique,adj,,sesamewords_leveled_list_with_mnemonics.csv
obliterate,obliterate,v,,sesamewords_leveled_list_with_mnemonics.csv
oblivion,oblivion,n,,sesamewords_leveled_list_with_mnemonics.csv
oblivious,oblivious,adj,,sesamewords_leveled_list_with_mnemonics.csv
obnoxious,obnoxious,adj,,sesamewords_leveled_list_with_mnemonics.csv
obscure,obscure,adj,,sesamewords_leveled_list_with_mnemonics.csv
obscurity,obscurity,n,,sesamewords_leveled_list_with_mnemonics.csv
obsequious,obsequious,adj,,sesamewords_leveled_list_with_mnemonics.csv
observable,observable,adj,,sesamewords_leveled_list_with_mnemonics.csv
obsess,obsess,v,,sesamewords_leveled_list_with_mnemonics.csv
obsession,obsession,n,,sesamewords_leveled_list_with_mnemonics.csv
obsolete,obsolete,adj,,sesamewords_leveled_list_with_mnemonics.csv
obstacle,obstacle,n,,sesamewords_leveled_list_with_mnemonics.csv
obstreperous,obstreperous,adj,,sesamewords_leveled_list_with_mnemonics.csv
obtrude,obtrude,v,,sesamewords_leveled_list_with_mnemonics.csv
obtrusive,obtrusive,adj,,sesamewords_leveled_list_with_mnemonics.csv
obtuse,obtuse,adj,,sesamewords_leveled_list_with_mnemonics.csv
occlude,occlude,,,sesamewords_leveled_list_with_mnemonics.csv
odious,odious,adj,,sesamewords_leveled_list_with_mnemonics.csv
odoriferous,odoriferous,,,sesamewords_leveled_list_with_mnemonics.csv
odorous,odorous,adj,,sesamewords_leveled_list_with_mnemonics.csv
odyssey,odyssey,n,,sesamewords_leveled_list_with_mnemonics.csv
offhand,offhand,adv,,sesamewords_leveled_list_with_mnemonics.csv
officiate,officiate,v,,sesamewords_leveled_list_with_mnemonics.csv
officious,officious,adj,,sesamewords_leveled_list_with_mnemonics.csv
ogle,ogle,v,,sesamewords_leveled_list_with_mnemonics.csv
omen,omen,n,,sesamewords_leveled_list_with_mnemonics.csv
omnivorous,omnivorous,adj,,sesamewords_leveled_list_with_mnemonics.csv
onerous,onerous,adj,,sesamewords_leveled_list_with_mnemonics.csv
onset,onset,n,,sesamewords_leveled_list_with_mnemonics.csv
ooze,ooze,v,,sesamewords_leveled_list_with_mnemonics.csv
opalescent,opalescent,adj,,sesamewords_leveled_list_with_mnemonics.csv
opaque,opaque,adj,,sesamewords_leveled_list_with_mnemonics.csv
openhanded,openhanded,,,sesamewords_leveled_list_with_mnemonics.csv
operative,operative,adj,,sesamewords_leveled_list_with_mnemonics.csv
opiate,opiate,n,,sesamewords_leveled_list_with_mnemonics.csv
opinionated,opinionated,adj,,sesamewords_leveled_list_with_mnemonics.csv
opportune,opportune,adj,,sesamewords_leveled_list_with_mnemonics.csv
opportunistic,opportunistic,adj,,sesamewords_leveled_list_with_mnemonics.csv
oppress,oppress,v,,sesamewords_leveled_list_with_mnemonics.csv
oppressive,oppressive,adj,,sesamewords_leveled_list_with_mnemonics.csv
opprobrium,opprobrium,n,,sesamewords_leveled_list_with_mnemonics.csv
optician,optician,n,,sesamewords_leveled_list_with_mnemonics.csv
optimist,optimist,n,,sesamewords_leveled_list_with_mnemonics.csv
optimistic,optimistic,adj,,sesamewords_leveled_list_with_mnemonics.csv
optimum,optimum,adj,,sesamewords_leveled_list_with_mnemonics.csv
opulence,opulence,n,,sesamewords_leveled_list_with_mnemonics.csv
opulent,opulent,adj,,sesamewords_leveled_list_with_mnemonics.csv
oracular,oracular,adj,,sesamewords_leveled_list_with_mnemonics.csv
oration,oration,n,,sesamewords_leveled_list_with_mnemonics.csv
orator,orator,n,,sesamewords_leveled_list_with_mnemonics.csv
ordeal,ordeal,n,,sesamewords_leveled_list_with_mnemonics.csv
orderly,orderly,,,sesamewords_leveled_list_with_mnemonics.csv
originality,originality,n,,sesamewords_leveled_list_with_mnemonics.csv
ornamentation,ornamentation,n,,sesamewords_leveled_list_with_mnemonics.csv
ornate,ornate,adj,,sesamewords_leveled_list_with_mnemonics.csv
ornithology,ornithology,n,,sesamewords_leveled_list_with_mnemonics.csv
orthodox,orthodox,adj,,sesamewords_leveled_list_with_mnemonics.csv
orthodoxy,orthodoxy,n,,sesamewords_leveled_list_with_mnemonics.csv
ossify,ossify,v,,sesamewords_leveled_list_with_mnemonics.csv
ostensible,ostensible,adj,,sesamewords_leveled_list_with_mnemonics.csv
ostentatious,ostentatious,adj,,sesamewords_leveled_list_with_mnemonics.csv
ostracize,ostracize,v,,sesamewords_leveled_list_with_mnemonics.csv
oust,oust,v,,sesamewords_leveled_list_with_mnemonics.csv
outbreak,outbreak,n,,sesamewords_leveled_list_with_mnemonics.csv
outgrowth,outgrowth,n,,sesamewords_leveled_list_with_mnemonics.csv
outmoded,outmoded,v,,sesamewords_leveled_list_with_mnemonics.csv
outrage,outrage,v,,sesamewords_leveled_list_with_mnemonics.csv
outskirt,outskirt,,,sesamewords_leveled_list_with_mnemonics.csv
outstrip,outstrip,v,,sesamewords_leveled_list_with_mnemonics.csv
outwit,outwit,,,sesamewords_leveled_list_with_mnemonics.csv
ovation,ovation,n,,sesamewords_leveled_list_with_mnemonics.csv
overabundance,overabundance,,,sesamewords_leveled_list_with_mnemonics.csv
overbear,overbear,,,sesamewords_leveled_list_with_mnemonics.csv
overemphasize,overemphasize,v,,sesamewords_leveled_list_with_mnemonics.csv
overflow,overflow,,,sesamewords_leveled_list_with_mnemonics.csv
overjoy,overjoy,,,sesamewords_leveled_list_with_mnemonics.csv
overpower,overpower,v,,sesamewords_leveled_list_with_mnemonics.csv
overshadow,overshadow,v,,sesamewords_leveled_list_with_mnemonics.csv
oversight,oversight,n,,sesamewords_leveled_list_with_mnemonics.csv
overt,overt,adj,,sesamewords_leveled_list_with_mnemonics.csv
overthrow,overthrow,v,,sesamewords_leveled_list_with_mnemonics.csv
overture,overture,n,,sesamewords_leveled_list_with_mnemonics.csv
pacifist,pacifist,n,,sesamewords_leveled_list_with_mnemonics.csv
pact,pact,n,,sesamewords_leveled_list_with_mnemonics.csv
paean,paean,n,,sesamewords_leveled_list_with_mnemonics.csv
palatable,palatable,adj,,sesamewords_leveled_list_with_mnemonics.csv
palette,palette,n,,sesamewords_leveled_list_with_mnemonics.csv
palliative,palliative,n,,sesamewords_leveled_list_with_mnemonics.csv
palpable,palpable,adj,,sesamewords_leveled_list_with_mnemonics.csv
paltry,paltry,adj,,sesamewords_leveled_list_with_mnemonics.csv
pamper,pamper,v,,sesamewords_leveled_list_with_mnemonics.csv
panacea,panacea,n,,sesamewords_leveled_list_with_mnemonics.csv
panache,panache,n,,sesamewords_leveled_list_with_mnemonics.csv
pandemic,pandemic,n,,sesamewords_leveled_list_with_mnemonics.csv
pander,pander,n,,sesamewords_leveled_list_with_mnemonics.csv
pang,pang,n,,sesamewords_leveled_list_with_mnemonics.csv
panoramic,panoramic,adj,,sesamewords_leveled_list_with_mnemonics.csv
papyrus,papyrus,n,,sesamewords_leveled_list_with_mnemonics.csv
parable,parable,n,,sesamewords_leveled_list_with_mnemonics.csv
paradox,paradox,n,,sesamewords_leveled_list_with_mnemonics.csv
paradoxical,paradoxical,adj,,sesamewords_leveled_list_with_mnemonics.csv
paragon,paragon,n,,sesamewords_leveled_list_with_mnemonics.csv
paramount,paramount,adj,,sesamewords_leveled_list_with_mnemonics.csv
parasite,parasite,n,,sesamewords_leveled_list_with_mnemonics.csv
parch,parch,v,,sesamewords_leveled_list_with_mnemonics.csv
pardon,pardon,v,,sesamewords_leveled_list_with_mnemonics.csv
pariah,pariah,n,,sesamewords_leveled_list_with_mnemonics.csv
parity,parity,n,,sesamewords_leveled_list_with_mnemonics.csv
parochial,parochial,adj,,sesamewords_leveled_list_with_mnemonics.csv
parody,parody,n,,sesamewords_leveled_list_with_mnemonics.csv
parsimony,parsimony,n,,sesamewords_leveled_list_with_mnemonics.csv
particularity,particularity,n,,sesamewords_leveled_list_with_mnemonics.csv
partisan,partisan,n,,sesamewords_leveled_list_with_mnemonics.csv
passionate,passionate,adj,,sesamewords_leveled_list_with_mnemonics.csv
pastoral,pastoral,adj,,sesamewords_leveled_list_with_mnemonics.csv
paternal,paternal,adj,,sesamewords_leveled_list_with_mnemonics.csv
pathetic,pathetic,adj,,sesamewords_leveled_list_with_mnemonics.csv
pathological,pathological,adj,,sesamewords_leveled_list_with_mnemonics.csv
pathos,pathos,n,,sesamewords_leveled_list_with_mnemonics.csv
patience,patience,n,,sesamewords_leveled_list_with_mnemonics.csv
patina,patina,n,,sesamewords_leveled_list_with_mnemonics.csv
patriarch,patriarch,n,,sesamewords_leveled_list_with_mnemonics.csv
patrician,patrician,n,,sesamewords_leveled_list_with_mnemonics.csv
patron,patron,n,,sesamewords_leveled_list_with_mnemonics.csv
patronize,patronize,v,,sesamewords_leveled_list_with_mnemonics.csv
paucity,paucity,n,,sesamewords_leveled_list_with_mnemonics.csv
pauper,pauper,n,,sesamewords_leveled_list_with_mnemonics.csv
peasant,peasant,n,,sesamewords_leveled_list_with_mnemonics.csv
peccadillo,peccadillo,n,,sesamewords_leveled_list_with_mnemonics.csv
pedant,pedant,n,,sesamewords_leveled_list_with_mnemonics.csv
pedantic,pedantic,adj,,sesamewords_leveled_list_with_mnemonics.csv
pedantry,pedantry,n,,sesamewords_leveled_list_with_mnemonics.csv
pedestal,pedestal,n,,sesamewords_leveled_list_with_mnemonics.csv
pedestrian,pedestrian,n,,sesamewords_leveled_list_with_mnemonics.csv
peevish,peevish,,,sesamewords_leveled_list_with_mnemonics.csv
pejorative,pejorative,adj,,sesamewords_leveled_list_with_mnemonics.csv
pelt,pelt,v,,sesamewords_leveled_list_with_mnemonics.csv
penal,penal,adj,,sesamewords_leveled_list_with_mnemonics.csv
penchant,penchant,n,,sesamewords_leveled_list_with_mnemonics.csv
penetrate,penetrate,v,,sesamewords_leveled_list_with_mnemonics.csv
penitent,penitent,n,,sesamewords_leveled_list_with_mnemonics.csv
perceptible,perceptible,adj,,sesamewords_leveled_list_with_mnemonics.csv
perceptual,perceptual,adj,,sesamewords_leveled_list_with_mnemonics.csv
perdition,perdition,n,,sesamewords_leveled_list_with_mnemonics.csv
perennial,perennial,adj,,sesamewords_leveled_list_with_mnemonics.csv
perfectionist,perfectionist,n,,sesamewords_leveled_list_with_mnemonics.csv
perfidious,perfidious,adj,,sesamewords_leveled_list_with_mnemonics.csv
perfidy,perfidy,n,,sesamewords_leveled_list_with_mnemonics.csv
peripatetic,peripatetic,n,,sesamewords_leveled_list_with_mnemonics.csv
perjury,perjury,,,sesamewords_leveled_list_with_mnemonics.csv
permeable,permeable,adj,,sesamewords_leveled_list_with_mnemonics.csv
permissive,permissive,adj,,sesamewords_leveled_list_with_mnemonics.csv
pernicious,pernicious,adj,,sesamewords_leveled_list_with_mnemonics.csv
perpetrate,perpetrate,v,,sesamewords_leveled_list_with_mnemonics.csv
perpetual,perpetual,adj,,sesamewords_leveled_list_with_mnemonics.csv
perpetuate,perpetuate,v,,sesamewords_leveled_list_with_mnemonics.csv
persecute,persecute,v,,sesamewords_leveled_list_with_mnemonics.csv
persevere,persevere,v,,sesamewords_leveled_list_with_mnemonics.csv
persist,persist,v,,sesamewords_leveled_list_with_mnemonics.csv
persistent,persistent,adj,,sesamewords_leveled_list_with_mnemonics.csv
personable,personable,,,sesamewords_leveled_list_with_mnemonics.csv
personification,personification,n,,sesamewords_leveled_list_with_mnemonics.csv
perspicacity,perspicacity,n,,sesamewords_leveled_list_with_mnemonics.csv
persuasion,persuasion,n,,sesamewords_leveled_list_with_mnemonics.csv
pert,pert,adj,,sesamewords_leveled_list_with_mnemonics.csv
pertain,pertain,v,,sesamewords_leveled_list_with_mnemonics.csv
pertinent,pertinent,adj,,sesamewords_leveled_list_with_mnemonics.csv
perturb,perturb,v,,sesamewords_leveled_list_with_mnemonics.csv
peruse,peruse,v,,sesamewords_leveled_list_with_mnemonics.csv
pervasive,pervasive,adj,,sesamewords_leveled_list_with_mnemonics.csv
perverse,perverse,adj,,sesamewords_leveled_list_with_mnemonics.csv
pessimism,pessimism,n,,sesamewords_leveled_list_with_mnemonics.csv
pessimist,pessimist,n,,sesamewords_leveled_list_with_mnemonics.csv
pestilence,pestilence,n,,sesamewords_leveled_list_with_mnemonics.csv
petrify,petrify,v,,sesamewords_leveled_list_with_mnemonics.csv
petulance,petulance,n,,sesamewords_leveled_list_with_mnemonics.csv
petulant,petulant,adj,,sesamewords_leveled_list_with_mnemonics.csv
phenomenal,phenomenal,adj,,sesamewords_leveled_list_with_mnemonics.csv
philanthropist,philanthropist,n,,sesamewords_leveled_list_with_mnemonics.csv
philistine,philistine,n,,sesamewords_leveled_list_with_mnemonics.csv
philosophical,philosophical,adj,,sesamewords_leveled_list_with_mnemonics.csv
phlegmatic,phlegmatic,adj,,sesamewords_leveled_list_with_mnemonics.csv
phobia,phobia,n,,sesamewords_leveled_list_with_mnemonics.csv
phobic,phobic,adj,,sesamewords_leveled_list_with_mnemonics.csv
phylum,phylum,,,sesamewords_leveled_list_with_mnemonics.csv
physiological,physiological,adj,,sesamewords_leveled_list_with_mnemonics.csv
picturesque,picturesque,adj,,sesamewords_leveled_list_with_mnemonics.csv
piebald,piebald,,,sesamewords_leveled_list_with_mnemonics.csv
piecemeal,piecemeal,adv,,sesamewords_leveled_list_with_mnemonics.csv
piety,piety,n,,sesamewords_leveled_list_with_mnemonics.csv
pigment,pigment,,,sesamewords_leveled_list_with_mnemonics.csv
pilfer,pilfer,v,,sesamewords_leveled_list_with_mnemonics.csv
pillage,pillage,v,,sesamewords_leveled_list_with_mnemonics.csv
pinpoint,pinpoint,v,,sesamewords_leveled_list_with_mnemonics.csv
pious,pious,adj,,sesamewords_leveled_list_with_mnemonics.csv
piquant,piquant,adj,,sesamewords_leveled_list_with_mnemonics.csv
pitfall,pitfall,n,,sesamewords_leveled_list_with_mnemonics.csv
pithy,pithy,adj,,sesamewords_leveled_list_with_mnemonics.csv
pittance,pittance,n,,sesamewords_leveled_list_with_mnemonics.csv
pivotal,pivotal,adj,,sesamewords_leveled_list_with_mnemonics.csv
placebo,placebo,n,,sesamewords_leveled_list_with_mnemonics.csv
placid,placid,adj,,sesamewords_leveled_list_with_mnemonics.csv
plagiarize,plagiarize,v,,sesamewords_leveled_list_with_mnemonics.csv
plague,plague,v,,sesamewords_leveled_list_with_mnemonics.csv
plaintive,plaintive,adj,,sesamewords_leveled_list_with_mnemonics.csv
plasticity,plasticity,n,,sesamewords_leveled_list_with_mnemonics.csv
plausible,plausible,adj,,sesamewords_leveled_list_with_mnemonics.csv
plea,plea,n,,sesamewords_leveled_list_with_mnemonics.csv
plead,plead,v,,sesamewords_leveled_list_with_mnemonics.csv
plebeian,plebeian,n,,sesamewords_leveled_list_with_mnemonics.csv
plenitude,plenitude,n,,sesamewords_leveled_list_with_mnemonics.csv
plethora,plethora,n,,sesamewords_leveled_list_with_mnemonics.csv
pliable,pliable,adj,,sesamewords_leveled_list_with_mnemonics.csv
pliant,pliant,adj,,sesamewords_leveled_list_with_mnemonics.csv
plumage,plumage,n,,sesamewords_leveled_list_with_mnemonics.csv
plummet,plummet,v,,sesamewords_leveled_list_with_mnemonics.csv
plunder,plunder,v,,sesamewords_leveled_list_with_mnemonics.csv
plunge,plunge,v,,sesamewords_leveled_list_with_mnemonics.csv
pluralistic,pluralistic,adj,,sesamewords_leveled_list_with_mnemonics.csv
podium,podium,n,,sesamewords_leveled_list_with_mnemonics.csv
poignant,poignant,adj,,sesamewords_leveled_list_with_mnemonics.csv
polarize,polarize,v,,sesamewords_leveled_list_with_mnemonics.csv
polemic,polemic,n,,sesamewords_leveled_list_with_mnemonics.csv
polemical,polemical,adj,,sesamewords_leveled_list_with_mnemonics.csv
politicize,politicize,v,,sesamewords_leveled_list_with_mnemonics.csv
ponderous,ponderous,adj,,sesamewords_leveled_list_with_mnemonics.csv
populist,populist,n,,sesamewords_leveled_list_with_mnemonics.csv
pore,pore,n,,sesamewords_leveled_list_with_mnemonics.csv
porous,porous,,,sesamewords_leveled_list_with_mnemonics.csv
portly,portly,adj,,sesamewords_leveled_list_with_mnemonics.csv
portray,portray,v,,sesamewords_leveled_list_with_mnemonics.csv
poseur,poseur,n,,sesamewords_leveled_list_with_mnemonics.csv
posit,posit,v,,sesamewords_leveled_list_with_mnemonics.csv
posterity,posterity,n,,sesamewords_leveled_list_with_mnemonics.csv
posthumous,posthumous,adj,,sesamewords_leveled_list_with_mnemonics.csv
postmodernist,postmodernist,adj,,sesamewords_leveled_list_with_mnemonics.csv
posture,posture,n,,sesamewords_leveled_list_with_mnemonics.csv
potable,potable,n,,sesamewords_leveled_list_with_mnemonics.csv
potency,potency,n,,sesamewords_leveled_list_with_mnemonics.csv
potent,potent,adj,,sesamewords_leveled_list_with_mnemonics.csv
potentate,potentate,n,,sesamewords_leveled_list_with_mnemonics.csv
potion,potion,n,,sesamewords_leveled_list_with_mnemonics.csv
potshot,potshot,,,sesamewords_leveled_list_with_mnemonics.csv
pounce,pounce,v,,sesamewords_leveled_list_with_mnemonics.csv
pragmatic,pragmatic,adj,,sesamewords_leveled_list_with_mnemonics.csv
prattle,prattle,v,,sesamewords_leveled_list_with_mnemonics.csv
preachy,preachy,adj,,sesamewords_leveled_list_with_mnemonics.csv
preamble,preamble,n,,sesamewords_leveled_list_with_mnemonics.csv
precarious,precarious,adj,,sesamewords_leveled_list_with_mnemonics.csv
precedent,precedent,n,,sesamewords_leveled_list_with_mnemonics.csv
precept,precept,n,,sesamewords_leveled_list_with_mnemonics.csv
precipice,precipice,n,,sesamewords_leveled_list_with_mnemonics.csv
precipitate,precipitate,v,,sesamewords_leveled_list_with_mnemonics.csv
precipitous,precipitous,adj,,sesamewords_leveled_list_with_mnemonics.csv
precis,precis,v,,sesamewords_leveled_list_with_mnemonics.csv
preclude,preclude,v,,sesamewords_leveled_list_with_mnemonics.csv
precocious,precocious,adj,,sesamewords_leveled_list_with_mnemonics.csv
precursor,precursor,n,,sesamewords_leveled_list_with_mnemonics.csv
predator,predator,n,,sesamewords_leveled_list_with_mnemonics.csv
predatory,predatory,adj,,sesamewords_leveled_list_with_mnemonics.csv
predecessor,predecessor,n,,sesamewords_leveled_list_with_mnemonics.csv
predetermine,predetermine,v,,sesamewords_leveled_list_with_mnemonics.csv
predictable,predictable,adj,,sesamewords_leveled_list_with_mnemonics.csv
predictive,predictive,adj,,sesamewords_leveled_list_with_mnemonics.csv
preeminence,preeminence,,,sesamewords_leveled_list_with_mnemonics.csv
preeminent,preeminent,adj,,sesamewords_leveled_list_with_mnemonics.csv
